Nom,person,Notes,"Date ",Heure Australie,Réseau,URL,Créée par,Date de création,Dernière modification,Dernière modification par
"is there anything else i should know before hand brother? how will u get to the perth shule? i dont have a car anymore but i will work something out, inshallah, everything will go to plan and we can carry out allah’s will together, alhamdulillah!!",AFP Federal Agent as mohamadmo7,,"September 8, 2015 1:11 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:32 PM","September 13, 2023 12:34 PM",Mona
"lndeed, brother. lt's great if you can get a flag, but don't worry too much about. Remember : getting a flag is the least important part. The most important part is killing the maximum number of kuffar.",AusWitness,,"September 8, 2015 3:27 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:05 PM","September 13, 2023 12:34 PM",Mona
"We will inspire brothers all over the world to act, akhi. We wiII be the spark that ignites a revolution.",AusWitness,,"September 8, 2015 3:28 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:05 PM","September 13, 2023 12:34 PM",Mona
The firefighter thing is a 9/11 remembrance event held on September 13.,AusWitness,,"September 8, 2015 3:28 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:05 PM","September 13, 2023 12:34 PM",Mona
"I can drive to the Perth shule, brother. Are you sure you’ll be able to get to the Melbourne synagogue I showed you on September 13 at 6 PM? Make sure you have a way to get there on time, brother .",AusWitness,,"September 8, 2015 3:29 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:05 PM","September 13, 2023 12:34 PM",Mona
"Akhi, Jihadi says it's too late for him to mail you the flag. But that's not important, brother. We don’t need any flags. Our actions will speak louder than any flag, inshaallah. ",AusWitness,,"September 8, 2015 3:54 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:05 PM","September 13, 2023 12:34 PM",Mona
"Ok akhi, i will get there. I will just borrow my mums car or something. i will sort it out, inshallah",AFP Federal Agent as mohamadmo7,,"September 9, 2015 10:58 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:32 PM","September 13, 2023 12:34 PM",Mona
"I will get there on time akhi, i will make sure of it. It is Allah's swt will",AFP Federal Agent as mohamadmo7,,"September 9, 2015 10:59 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:32 PM","September 13, 2023 12:34 PM",Mona
I cant wait to cut down these filthy kuffar. I will even film it on my phone akhi,AFP Federal Agent as mohamadmo7,,"September 9, 2015 11:00 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:32 PM","September 13, 2023 12:34 PM",Mona
I thought that jihad may not be able to get it to me but was worth a try. Have you made sure your gun is still working ok and ready to go?,AFP Federal Agent as mohamadmo7,,"September 9, 2015 11:01 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:45 PM","September 13, 2023 12:34 PM",Mona
"My gun is working great, akhi. I cannot wait for this. We will be true lions, tearing the filthy kuffar apart.",AusWitness,heure convertie USA,"September 9, 2015 1:21 PM","10/09/2015, 3:21 am",SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:05 PM","September 15, 2023 7:21 PM",Mona
"Akhi, make sure to ask Jihadi for advice on how to kill the most kuffar. He helped me plan it out. He
can help you too.",AusWitness,heure convertie USA,"September 9, 2015 1:22 PM","10/09/2015, 3:22 am",SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:05 PM","September 15, 2023 7:21 PM",Mona
"Salaam, you were up early akhi! whats the time difference in Perth?? yes brother, only a few more days until we strike at their hearts! Allahu Akbar!!",AFP Federal Agent as mohamadmo7,Heure convertie USA,"September 10, 2015 1:32 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:45 PM","September 15, 2023 7:16 PM",Mona
"yah akhi, thank you i will reach out to jihad for more advice, but i think, inshallah, we are ready and we can fulfil this for allah swt.",AFP Federal Agent as mohamadmo7,Heure convertie USA,"September 10, 2015 1:33 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:45 PM","September 15, 2023 7:16 PM",Mona
"on a side note, i should be able to take my mothers car without her knowing too, Alhamdulillah!!",AFP Federal Agent as mohamadmo7,Heure convertie USA,"September 10, 2015 1:34 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:45 PM","September 15, 2023 7:16 PM",Mona
"I don’t think there’s a big time difference, akhi. You know exactly where the synagogue is, right?",AusWitness,Heure convertie USA,"September 10, 2015 7:05 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 3:05 PM","September 15, 2023 7:16 PM",Mona
Discussion Facebook,Event,,,,FACEBOOK,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.3.pdf,Mona,"September 12, 2023 3:53 PM","September 13, 2023 12:08 PM",Mona
"Akhi, where are you? lt has been more than five days since l've heard from you, brother. I need you to get on Surespot and respond to my messages. lt's very urgent.",AusWitness,,"August 29, 2015 6:32 PM",,FACEBOOK,,Mona,"September 12, 2023 3:05 PM","September 12, 2023 4:12 PM",Mona
"Brother, please download kik and add me on there. l'm AusWitness.",AusWitness,,"August 31, 2015 4:53 PM",,FACEBOOK,,Mona,"September 12, 2023 3:05 PM","September 12, 2023 4:12 PM",Mona
"My Surespot is not working at the moment, so l'm going to have to send you this message here. Brother, do you have any idea how much hard work l've done preparing this attack? Do you have any idea how long l've waited for you, how patient l've been, and how long l've been ready? I have been ready for months, and l've done everything I can to help you get ready too. No other mujahid would have been as patient as I have been. Every time I speak to a mujahid about you, they tell me that I should just stop trying, and they tell me that you're never going to attack with me. But I refuse to give up, because I trust you, brother. You promised me months ago that you would participate in this
attack with me, and a true Muslim doesn't tell false promises. You say that you're waiting for the right time, but, brother, this IS the right time. You're not going to get a better time than this. Allah (SWT) given you the perfect opportunity, yet you refuse to take it. Brother, how many more times are you
going to delay this? At this point, l'm starting to feel betrayed by you. I feel like you're never going to attack with me, even though you promised me you would. And now I hear that you're planning to donate money to brothers in the Islamic State? Akhi, are you TRYING to get caught? Sending money
from Australia to brothers in the dawlah GUARANTEES that the kuffar will capture you. If you want to
inspire brothers in the lslamic State, then you need to carry out this attack with me. THAT is how you help the lslamic State, akhi. But, instead, you just keep making excuses for why you refuse to carry out Allah's will. l'm getting tired of your excuses, brother. l'm starting to agree with what the other mujahideen have told me: I don't think you're ever going to carry out this attack with me. l'm just so disappointed, brother. I really thought you were a true shaheed.","AusWitness, GOLD MONA",,"September 2, 2015 4:45 PM",,FACEBOOK,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.3.pdf,Mona,"September 12, 2023 3:58 PM","September 13, 2023 12:36 PM",Mona
"salaam akhi, maybe it’s a surespot bug going around lol. akhi, trust me i know how much you're committed to this and i know you have put a lot into speaking to me about it, i am still going to attack, however my melbourne brother has been in my ear about certain things, and he has suggested making a bigger mark, other than guns ... maybe even
something that will cause more destruction, i dont know. i know you have been ready for months akhi, the thing is, why arent you going to do this by yourself if committing jihad asap is key for you?? i never said i wasnt going to do it. all i said akhi, was that i have progressed a little in my planning and
coordination with my melbourne brother, keeping it local and maximising the attack here in melbourne. Other mujahids will say what they want to benifet themselves, we are all united here but please akhi, just know that im not dismissing everything you have done, i am just taking time to make sure i am doing jihad my way, i hate the kuffar and they need to pay. especially for brainwashing my parents, to which they have shown no remorse for.
i appreciate that you trust me akhi, i trust you too, i just think we are on slightly different pages at the
moment. i need to commit jihad in my own time brother, what can i do to prove my faith and trust to you? to restore your trust?? tell me akhi?? can i send you some money instead? instead of over to IS? im not delaying and telling you false promises, as i said akhi, in my own time, allah swt has a will for
me and me only. i will die a shaheed!!!","AFP Federal Agent as mohamadmo7, GOLD MONA",,"September 3, 2015 11:49 AM",,FACEBOOK,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.3.pdf,Mona,"September 12, 2023 3:45 PM","September 13, 2023 12:35 PM",Mona
"Akhi, your Melbourne brother is going to get you caught. He has no idea what he's talking about. The
longer you delay this attack and the more people you get involved, the more likely you are to get caught. Lone wolf attacks with guns are the most effective kind of attack for striking terror into the hearts of the kuffar. You need to forget about this idea of pulling off some ""bigger"" attack. Brother, we cannot pull off a 9/11-caliber attack in Australia. We do not have the time or resources for that. What we CAN do is carry out the biggest attack in Australian history if we both attack on the same day. The
attack is already going to be huge if you just agree to carry it out. Trying to make it even ""bigger"" will only get us caught. Akhi, I really think you need to forget about bringing your Melbourne brother along for this. He can become a shaheed some other way, akhi. But, right now, he's only going to delay this
attack even further. On September 13 is the Jewish holiday of Yom Kippur. lf you're not willing to attack by then, then I don't think you're ever going to attack. Yom Kippur is the absolute best possible time to attack the kuffar. The synagogue will be more crowded than ever. Remember, brother: the Jews are the ones who brainwashed your parents. The Jews are the ones who control the kuffar government and the
kuffar media. The Jews are the ones who slaughter innocent Muslims around the world. The Jews killed the Rasul (SAW). So, if we truly love the Prophet (PBUH), then we are obligated to carry out jihad against Jews.
You say you want to commit the attack on ""your own time"", but when is ""your own time"", brother? When? When are you ever going to be ready? lt doesn't seem like you ever are. Allah's will for you is to carry out this attack, and you are making excuses for why you refuse to carry out Allah's will. Allah's will does not accept excuses, brother. On September 11, wilayahks will carry out his attack in Kansas City. Once wilayahks carries out his attack, the kuffar are going to try harder than ever to track me down - and they might actually manage
to capture me. And, if the kuffar capture me, they will also capture my friends. If we don't enter Jannah within the next few days, we will get caught, akhi. Do you want us to get captured by the kuffar and tortured for information, brother? Or do you want to enter Jannah? The choice is yours.
Please, akhi - please carry out this attack with me. You have had months and months to get ready. I have been as patient as I can possibly be. No more excuses, brother. lt's time for us to become shaheeds and carry out Allah's will together. If you do this with me, your name will become legendary,
and the kuffar will feel terror in their hearts just from the mere mention of your name. You will become a heroic martyr for mujahideen around the world. But, if you keep delaying this, you wi ll be just another mujahid who got caught before he could attack. Make your decision soon, brother. There isn't much time left.","AusWitness, GOLD MONA",,"September 3, 2015 1:09 PM",,FACEBOOK,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.3.pdf,Mona,"September 12, 2023 3:58 PM","September 13, 2023 12:35 PM",Mona
"Sorry, I meant September 22. Yom Kippur is on September 22. But the kuffar might capture me before then.",AusWitness,,"September 3, 2015 1:10 PM",,FACEBOOK,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.3.pdf,Mona,"September 12, 2023 3:58 PM","September 13, 2023 12:35 PM",Mona
"Also, you should know that Surespot is no longer safe, and the kuffar can track us through it, so please use kik instead: http https://justpaste.it/surespot
Bismillahi Rahmaani Raheem Surespot has been compromise... • http://justpaste.it/
I was chatting on surespot until a very old conversation came up again which i have deleted a long time ago. l
asked the other user if he deleted the old conversation and he confirmed. Our recent messages where somewhere in between the old conversations so we had to search for it. So we both deleted ...",AusWitness,,"September 3, 2015 1:42 PM",,FACEBOOK,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.3.pdf,Mona,"September 12, 2023 3:58 PM","September 13, 2023 12:35 PM",Mona
"Maybe you’re right akhi, I don't know. He has been such a good brother to me in the past but I am sick of waiting for him also. He's just wanting to do something separate from guns, something that will cause much more destruction, but I don't know, inshallah we can work this out together, he is a good Muslim. i agree akhi, as u know, i have always wanted to stick to the gun idea, i mean, i have the gun and i
want to use it, i want to show the kuffar that they are not untouchable, and that Islam will soon rule the
world. Brothers over in IS would love this wouldn't they?? I'Il google yom kippur, plenty of jews akhi?? What type of celebration is it? Security guiards etc?? lm starting to think that maybe we should act and that maybe this festival would be an idea. I’ll have a
good look akhi, I promise. Maybe I can even influence my brother. .. Do you and wilayahks have a location picked out? Cant you include me a bit more in whats going on there? If our attack would be related to what he is doing then I should know more akhi?? Kuffar cannot capture you brother, you have been too smart with ur internet security. Tor and what not. How couId they even get through that?? Do not be paranoid brother, I had a right to be paranoid when you leaked my twitter on 8chan but I am still here, do not worry. Allah swt is protecting us.
Jzk for your worry akhi, I know you have been there with me for months, let me try and sort out with my Melbourne brolher and i’ll keep u updated. If he's going to take forever, then im more inclined to follow you. At the end of the day, kuffar will pay, our plans will spark fear into ail of their hearts. No one can be safe here. I feel that allah swt has guided me properly. Ma salamah akhi, may allah swt bless you and reward you for your intentions. Alhamdulillah .",AFP Federal Agent as mohamadmo7,,"September 4, 2015 4:11 PM",,FACEBOOK,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.3.pdf,Mona,"September 12, 2023 3:58 PM","September 13, 2023 12:35 PM",Mona
